{0,16}	{1}	7.90	44.89
{0}	{1,16}	7.90	19.46
{1,16}	{0}	7.90	45.93
{1}	{0,16}	7.90	20.52
{16}	{0,1}	7.90	20.15
{0,1}	{17}	8.30	47.16
{0,17}	{1}	8.30	47.16
{0}	{1,17}	8.30	20.44
{1,17}	{0}	8.30	48.26
{1}	{0,17}	8.30	21.56
{17}	{0,1}	8.30	21.67
{0,1}	{18}	7.90	44.89
{0,18}	{1}	7.90	44.63
{0}	{1,18}	7.90	19.46
{1,18}	{0}	7.90	46.20
{1}	{0,18}	7.90	20.52
{18}	{0,1}	7.90	20.52
{0,1}	{19}	8.00	45.45
{0,19}	{1}	8.00	46.51
{0}	{1,19}	8.00	19.70
{1,19}	{0}	8.00	50.96
{1}	{0,19}	8.00	20.78
{19}	{0,1}	8.00	21.74
{0,2}	{3}	8.40	43.75
{0,3}	{2}	8.40	45.90
{0}	{2,3}	8.40	20.69
{2,3}	{0}	8.40	48.84
{2}	{0,3}	8.40	20.14
{3}	{0,2}	8.40	22.58
{0,2}	{4}	10.00	52.08
{0,4}	{2}	10.00	54.05
{0}	{2,4}	10.00	24.63
{2,4}	{0}	10.00	50.76
{2}	{0,4}	10.00	23.98
{4}	{0,2}	10.00	25.84
{0,2}	{5}	9.70	50.52
{0,5}	{2}	9.70	50.52
{0}	{2,5}	9.70	23.89
{2,5}	{0}	9.70	53.30
{2}	{0,5}	9.70	23.26
{5}	{0,2}	9.70	24.87
{0,2}	{6}	8.80	45.83
{0,6}	{2}	8.80	46.81
{0}	{2,6}	8.80	21.67
{2,6}	{0}	8.80	50.29
{2}	{0,6}	8.80	21.10
{6}	{0,2}	8.80	22.80
{0,2}	{7}	8.50	44.27
{0,7}	{2}	8.50	45.21
{0}	{2,7}	8.50	20.94
{2,7}	{0}	8.50	48.30
{2}	{0,7}	8.50	20.38
{7}	{0,2}	8.50	21.85
{0,2}	{8}	9.10	47.40
{0,8}	{2}	9.10	49.73
{0}	{2,8}	9.10	22.41
{2,8}	{0}	9.10	49.19
{2}	{0,8}	9.10	21.82
{8}	{0,2}	9.10	22.86
{0,2}	{9}	9.50	49.48
{0,9}	{2}	9.50	48.47
{0}	{2,9}	9.50	23.40
{2,9}	{0}	9.50	51.91
{2}	{0,9}	9.50	22.78
{9}	{0,2}	9.50	24.23
{0,2}	{10}	10.10	52.60
{0,10}	{2}	10.10	48.79
{0}	{2,10}	10.10	24.88
{2,10}	{0}	10.10	50.25
{2}	{0,10}	10.10	24.22
{10}	{0,2}	10.10	24.22
{0,2}	{11}	10.20	53.12
{0,11}	{2}	10.20	49.76
{0}	{2,11}	10.20	25.12
{2,11}	{0}	10.20	50.50
{2}	{0,11}	10.20	24.46
{11}	{0,2}	10.20	24.00
{0,2}	{12}	9.20	47.92
{0,12}	{2}	9.20	47.42
{0}	{2,12}	9.20	22.66
{2,12}	{0}	9.20	50.27
{2}	{0,12}	9.20	22.06
{12}	{0,2}	9.20	23.12
{0,2}	{13}	8.90	46.35
{0,13}	{2}	8.90	43.63
{0}	{2,13}	8.90	21.92
{2,13}	{0}	8.90	47.34
{2}	{0,13}	8.90	21.34
{13}	{0,2}	8.90	21.19
{0,2}	{14}	9.20	47.92
{0,14}	{2}	9.20	47.92
{0}	{2,14}	9.20	22.66
{2,14}	{0}	9.20	48.94
{2}	{0,14}	9.20	22.06
{14}	{0,2}	9.20	22.55
{0,2}	{15}	9.00	46.88
{0,15}	{2}	9.00	49.18
{0}	{2,15}	9.00	22.17
{2,15}	{0}	9.00	48.39
{2}	{0,15}	9.00	21.58
{15}	{0,2}	9.00	22.56
{0,2}	{16}	8.00	41.67
{0,16}	{2}	8.00	45.45
{0}	{2,16}	8.00	19.70
{2,16}	{0}	8.00	44.44
{2}	{0,16}	8.00	19.18
{16}	{0,2}	8.00	20.41
{0,2}	{17}	8.40	43.75
{0,17}	{2}	8.40	47.73
{0}	{2,17}	8.40	20.69
{2,17}	{0}	8.40	44.92
{2}	{0,17}	8.40	20.14
{17}	{0,2}	8.40	21.93
{0,2}	{18}	8.00	41.67
{0,18}	{2}	8.00	45.20
{0}	{2,18}	8.00	19.70
{2,18}	{0}	8.00	48.78
{2}	{0,18}	8.00	19.18
{18}	{0,2}	8.00	20.78
{0,2}	{19}	9.20	47.92
{0,19}	{2}	9.20	53.49
{0}	{2,19}	9.20	22.66
{2,19}	{0}	9.20	50.83
{2}	{0,19}	9.20	22.06
{19}	{0,2}	9.20	25.00
{0,3}	{4}	8.90	48.63
{0,4}	{3}	8.90	48.11
{0}	{3,4}	8.90	21.92
{3,4}	{0}	8.90	55.28
{3}	{0,4}	8.90	23.92
{4}	{0,3}	8.90	23.00
{0,3}	{5}	9.70	53.01
{0,5}	{3}	9.70	50.52
{0}	{3,5}	9.70	23.89
{3,5}	{0}	9.70	56.07
{3}	{0,5}	9.70	26.08
{5}	{0,3}	9.70	24.87
{0,3}	{6}	9.70	53.01
{0,6}	{3}	9.70	51.60
{0}	{3,6}	9.70	23.89
{3,6}	{0}	9.70	55.11
{3}	{0,6}	9.70	26.08
{6}	{0,3}	9.70	25.13
{0,3}	{7}	8.30	45.36
{0,7}	{3}	8.30	44.15
{0}	{3,7}	8.30	20.44
{3,7}	{0}	8.30	53.90
{3}	{0,7}	8.30	22.31
{7}	{0,3}	8.30	21.34
{0,3}	{8}	8.50	46.45
{0,8}	{3}	8.50	46.45
{0}	{3,8}	8.50	20.94
{3,8}	{0}	8.50	50.30
{3}	{0,8}	8.50	22.85
{8}	{0,3}	8.50	21.36
{0,3}	{9}	9.90	54.10
{0,9}	{3}	9.90	50.51
{0}	{3,9}	9.90	24.38
{3,9}	{0}	9.90	56.57
{3}	{0,9}	9.90	26.61
{9}	{0,3}	9.90	25.26
{0,3}	{10}	10.90	59.56
{0,10}	{3}	10.90	52.66
{0}	{3,10}	10.90	26.85
{3,10}	{0}	10.90	56.48
{3}	{0,10}	10.90	29.30
{10}	{0,3}	10.90	26.14
{0,3}	{11}	8.90	48.63
{0,11}	{3}	8.90	43.41
{0}	{3,11}	8.90	21.92
{3,11}	{0}	8.90	51.45
{3}	{0,11}	8.90	23.92
{11}	{0,3}	8.90	20.94
{0,3}	{12}	9.60	52.46
{0,12}	{3}	9.60	49.48
{0}	{3,12}	9.60	23.65
{3,12}	{0}	9.60	55.17
{3}	{0,12}	9.60	25.81
{12}	{0,3}	9.60	24.12
{0,3}	{13}	9.60	52.46
{0,13}	{3}	9.60	47.06
{0}	{3,13}	9.60	23.65
{3,13}	{0}	9.60	55.81
{3}	{0,13}	9.60	25.81
{13}	{0,3}	9.60	22.86
{0,3}	{14}	9.30	50.82
{0,14}	{3}	9.30	48.44
{0}	{3,14}	9.30	22.91
{3,14}	{0}	9.30	53.14
{3}	{0,14}	9.30	25.00
{14}	{0,3}	9.30	22.79
{0,3}	{15}	8.60	46.99
{0,15}	{3}	8.60	46.99
{0}	{3,15}	8.60	21.18
{3,15}	{0}	8.60	50.00
{3}	{0,15}	8.60	23.12
{15}	{0,3}	8.60	21.55
{0,3}	{16}	9.50	51.91
{0,16}	{3}	9.50	53.98
{0}	{3,16}	9.50	23.40
{3,16}	{0}	9.50	53.98
{3}	{0,16}	9.50	25.54
{16}	{0,3}	9.50	24.23
{0,3}	{17}	8.30	45.36
{0,17}	{3}	8.30	47.16
{0}	{3,17}	8.30	20.44
{3,17}	{0}	8.30	48.26
{3}	{0,17}	8.30	22.31
{17}	{0,3}	8.30	21.67
{0,3}	{18}	9.00	49.18
{0,18}	{3}	9.00	50.85
{0}	{3,18}	9.00	22.17
{3,18}	{0}	9.00	53.57
{3}	{0,18}	9.00	24.19
{18}	{0,3}	9.00	23.38
{0,3}	{19}	8.80	48.09
{0,19}	{3}	8.80	51.16
{0}	{3,19}	8.80	21.67
{3,19}	{0}	8.80	53.01
{3}	{0,19}	8.80	23.66
{19}	{0,3}	8.80	23.91
{0,4}	{5}	8.90	48.11
{0,5}	{4}	8.90	46.35
{0}	{4,5}	8.90	21.92
{4,5}	{0}	8.90	52.98
{4}	{0,5}	8.90	23.00
{5}	{0,4}	8.90	22.82
{0,4}	{6}	9.00	48.65
{0,6}	{4}	9.00	47.87
{0}	{4,6}	9.00	22.17
{4,6}	{0}	9.00	54.55
{4}	{0,6}	9.00	23.26
{6}	{0,4}	9.00	23.32
{0,4}	{7}	8.70	47.03
{0,7}	{4}	8.70	46.28
{0}	{4,7}	8.70	21.43
{4,7}	{0}	8.70	50.00
{4}	{0,7}	8.70	22.48
{7}	{0,4}	8.70	22.37
{0,4}	{8}	8.60	46.49
{0,8}	{4}	8.60	46.99
{0}	{4,8}	8.60	21.18
{4,8}	{0}	8.60	46.49
{4}	{0,8}	8.60	22.22
{8}	{0,4}	8.60	21.61
{0,4}	{9}	9.30	50.27
{0,9}	{4}	9.30	47.45
{0}	{4,9}	9.30	22.91
{4,9}	{0}	9.30	53.14
{4}	{0,9}	9.30	24.03
{9}	{0,4}	9.30	23.72
{0,4}	{10}	9.70	52.43
{0,10}	{4}	9.70	46.86
{0}	{4,10}	9.70	23.89
{4,10}	{0}	9.70	50.79
{4}	{0,10}	9.70	25.06
{10}	{0,4}	9.70	23.26
{0,4}	{11}	10.60	57.30
{0,11}	{4}	10.60	51.71
{0}	{4,11}	10.60	26.11
{4,11}	{0}	10.60	53.54
{4}	{0,11}	10.60	27.39
{11}	{0,4}	10.60	24.94
{0,4}	{12}	9.20	49.73
{0,12}	{4}	9.20	47.42
{0}	{4,12}	9.20	22.66
{4,12}	{0}	9.20	50.55
{4}	{0,12}	9.20	23.77
{12}	{0,4}	9.20	23.12
{0,4}	{13}	9.60	51.89
{0,13}	{4}	9.60	47.06
{0}	{4,13}	9.60	23.65
{4,13}	{0}	9.60	51.61
{4}	{0,13}	9.60	24.81
{13}	{0,4}	9.60	22.86
{0,4}	{14}	9.20	49.73
{0,14}	{4}	9.20	47.92
{0}	{4,14}	9.20	22.66
{4,14}	{0}	9.20	50.83
{4}	{0,14}	9.20	23.77
{14}	{0,4}	9.20	22.55
{0,4}	{15}	9.50	51.35
{0,15}	{4}	9.50	51.91
{0}	{4,15}	9.50	23.40
{4,15}	{0}	9.50	55.23
{4}	{0,15}	9.50	24.55
{15}	{0,4}	9.50	23.81
{0,4}	{16}	8.90	48.11
{0,16}	{4}	8.90	50.57
{0}	{4,16}	8.90	21.92
{4,16}	{0}	8.90	51.45
{4}	{0,16}	8.90	23.00
{16}	{0,4}	8.90	22.70
{0,4}	{17}	9.50	51.35
{0,17}	{4}	9.50	53.98
{0}	{4,17}	9.50	23.40
{4,17}	{0}	9.50	50.80
{4}	{0,17}	9.50	24.55
{17}	{0,4}	9.50	24.80
{0,4}	{18}	8.50	45.95
{0,18}	{4}	8.50	48.02
{0}	{4,18}	8.50	20.94
{4,18}	{0}	8.50	48.30
{4}	{0,18}	8.50	21.96
{18}	{0,4}	8.50	22.08
{0,4}	{19}	7.90	42.70
{0,19}	{4}	7.90	45.93
{0}	{4,19}	7.90	19.46
{4,19}	{0}	7.90	48.77
{4}	{0,19}	7.90	20.41
{19}	{0,4}	7.90	21.47
{0,5}	{6}	9.20	47.92
{0,6}	{5}	9.20	48.94
{0}	{5,6}	9.20	22.66
{5,6}	{0}	9.20	53.80
{5}	{0,6}	9.20	23.59
{6}	{0,5}	9.20	23.83
{0,5}	{7}	9.90	51.56
{0,7}	{5}	9.90	52.66
{0}	{5,7}	9.90	24.38
{5,7}	{0}	9.90	57.23
{5}	{0,7}	9.90	25.38
{7}	{0,5}	9.90	25.45
{0,5}	{8}	9.50	49.48
{0,8}	{5}	9.50	51.91
{0}	{5,8}	9.50	23.40
{5,8}	{0}	9.50	48.97
{5}	{0,8}	9.50	24.36
{8}	{0,5}	9.50	23.87
{0,5}	{9}	9.40	48.96
{0,9}	{5}	9.40	47.96
{0}	{5,9}	9.40	23.15
{5,9}	{0}	9.40	51.93
{5}	{0,9}	9.40	24.10
{9}	{0,5}	9.40	23.98
{0,5}	{10}	10.60	55.21
{0,10}	{5}	10.60	51.21
{0}	{5,10}	10.60	26.11
{5,10}	{0}	10.60	56.38
{5}	{0,10}	10.60	27.18
{10}	{0,5}	10.60	25.42
{0,5}	{11}	9.40	48.96
{0,11}	{5}	9.40	45.85
{0}	{5,11}	9.40	23.15
{5,11}	{0}	9.40	48.96
{5}	{0,11}	9.40	24.10
{11}	{0,5}	9.40	22.12
{0,5}	{12}	9.50	49.48
{0,12}	{5}	9.50	48.97
{0}	{5,12}	9.50	23.40
{5,12}	{0}	9.50	53.98
{5}	{0,12}	9.50	24.36
{12}	{0,5}	9.50	23.87
{0,5}	{13}	10.00	52.08
{0,13}	{5}	10.00	49.02
